generated_at,segment,target_context,feature,value,sample_size,total_r,profit_factor,winrate,avg_r,max_drawdown,confidence,rolling_last_10_r,rolling_last_20_r,rolling_last_30_r,degradation,toxicity_score,opportunity_score,classification
2026-05-29T15:17:24+00:00,LONDON_ONLY,market_regime=HIGH_VOLATILITY,rejection_reason,secondary_setup_requirements_failed,3,-1.3895,0.0,0.0,-0.4632,-1.3895,LOW,-1.3895,-1.3895,-1.3895,0.0,34.543,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,GLOBAL,entry_context=CHOPPY_RANGE,session,NEW_YORK,4,-2.5896,0.1368,25.0,-0.6474,-3.0,LOW,-2.5896,-2.5896,-2.5896,0.0,32.6672,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,GLOBAL,entry_context=CHOPPY_RANGE,rr_bucket,rr_1_5_to_2,4,-2.5896,0.1368,25.0,-0.6474,-3.0,LOW,-2.5896,-2.5896,-2.5896,0.0,32.6672,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,SHORT_ONLY,market_regime=HIGH_VOLATILITY,trade_location,discount_zone,2,-0.8208,0.0,0.0,-0.4104,-0.8208,LOW,-0.8208,-0.8208,-0.8208,0.0,32.3496,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,HIGH_VOLATILITY_SHORT,market_regime=HIGH_VOLATILITY,trade_location,discount_zone,2,-0.8208,0.0,0.0,-0.4104,-0.8208,LOW,-0.8208,-0.8208,-0.8208,0.0,32.3496,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,GLOBAL,market_regime=HIGH_VOLATILITY,trend_alignment,aligned,7,-1.0798,0.7321,14.29,-0.1543,-2.6413,LOW,-1.0798,-1.0798,-1.0798,0.0,30.0437,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,GLOBAL,market_regime=HIGH_VOLATILITY,score_bucket,80-89,2,-0.3895,0.0,0.0,-0.1947,-0.3895,LOW,-0.3895,-0.3895,-0.3895,0.0,27.173,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,GLOBAL,market_regime=HIGH_VOLATILITY,penalty,secondary_confluence_bonus:+30,2,-0.3895,0.0,0.0,-0.1947,-0.3895,LOW,-0.3895,-0.3895,-0.3895,0.0,27.173,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,LONDON_ONLY,market_regime=HIGH_VOLATILITY,score_bucket,80-89,2,-0.3895,0.0,0.0,-0.1947,-0.3895,LOW,-0.3895,-0.3895,-0.3895,0.0,27.173,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,LONDON_ONLY,market_regime=HIGH_VOLATILITY,penalty,secondary_confluence_bonus:+30,2,-0.3895,0.0,0.0,-0.1947,-0.3895,LOW,-0.3895,-0.3895,-0.3895,0.0,27.173,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,SHORT_ONLY,market_regime=HIGH_VOLATILITY,score_bucket,80-89,2,-0.3895,0.0,0.0,-0.1947,-0.3895,LOW,-0.3895,-0.3895,-0.3895,0.0,27.173,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,SHORT_ONLY,market_regime=HIGH_VOLATILITY,volume_bucket,volume_high,2,-0.3895,0.0,0.0,-0.1947,-0.3895,LOW,-0.3895,-0.3895,-0.3895,0.0,27.173,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,SHORT_ONLY,market_regime=HIGH_VOLATILITY,opened_hour_utc,11,2,-0.3895,0.0,0.0,-0.1947,-0.3895,LOW,-0.3895,-0.3895,-0.3895,0.0,27.173,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,SHORT_ONLY,market_regime=HIGH_VOLATILITY,penalty,secondary_confluence_bonus:+30,2,-0.3895,0.0,0.0,-0.1947,-0.3895,LOW,-0.3895,-0.3895,-0.3895,0.0,27.173,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,HIGH_VOLATILITY_SHORT,market_regime=HIGH_VOLATILITY,score_bucket,80-89,2,-0.3895,0.0,0.0,-0.1947,-0.3895,LOW,-0.3895,-0.3895,-0.3895,0.0,27.173,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,HIGH_VOLATILITY_SHORT,market_regime=HIGH_VOLATILITY,volume_bucket,volume_high,2,-0.3895,0.0,0.0,-0.1947,-0.3895,LOW,-0.3895,-0.3895,-0.3895,0.0,27.173,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,HIGH_VOLATILITY_SHORT,market_regime=HIGH_VOLATILITY,opened_hour_utc,11,2,-0.3895,0.0,0.0,-0.1947,-0.3895,LOW,-0.3895,-0.3895,-0.3895,0.0,27.173,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,HIGH_VOLATILITY_SHORT,market_regime=HIGH_VOLATILITY,penalty,secondary_confluence_bonus:+30,2,-0.3895,0.0,0.0,-0.1947,-0.3895,LOW,-0.3895,-0.3895,-0.3895,0.0,27.173,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,LONDON_ONLY,market_regime=HIGH_VOLATILITY,symbol,ETHUSDT,1,-0.1795,0.0,0.0,-0.1795,-0.1795,LOW,-0.1795,-0.1795,-0.1795,0.0,26.449,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,SHORT_ONLY,market_regime=HIGH_VOLATILITY,symbol,ETHUSDT,1,-0.1795,0.0,0.0,-0.1795,-0.1795,LOW,-0.1795,-0.1795,-0.1795,0.0,26.449,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,HIGH_VOLATILITY_SHORT,market_regime=HIGH_VOLATILITY,symbol,ETHUSDT,1,-0.1795,0.0,0.0,-0.1795,-0.1795,LOW,-0.1795,-0.1795,-0.1795,0.0,26.449,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,GLOBAL,entry_context=CHOPPY_RANGE,rejection_reason,body_ratio_below_threshold,4,-2.0,0.3333,25.0,-0.5,-3.0,LOW,-2.0,-2.0,-2.0,0.0,26.0838,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,GLOBAL,SEGMENT,segment,GLOBAL,40,-3.5754,0.8439,32.5,-0.0894,-8.9684,HIGH,3.4719,-2.3468,-3.9942,-0.4366,25.5301,6.549,UNSTABLE
2026-05-29T15:17:24+00:00,GLOBAL,entry_context=CHOPPY_RANGE,trade_location,premium_zone,3,-1.5896,0.2052,33.33,-0.5299,-2.0,LOW,-1.5896,-1.5896,-1.5896,0.0,25.3797,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,GLOBAL,entry_context=CHOPPY_RANGE,rejection_reason,directional_confluence_failed,3,-1.5896,0.2052,33.33,-0.5299,-1.5896,LOW,-1.5896,-1.5896,-1.5896,0.0,25.3797,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,GLOBAL,entry_context=CHOPPY_RANGE,session,LONDON,3,-1.0,0.5,33.33,-0.3333,-1.0,LOW,-1.0,-1.0,-1.0,0.0,16.5835,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,GLOBAL,entry_context=CHOPPY_RANGE,rr_bucket,rr_2_plus,3,-1.0,0.5,33.33,-0.3333,-1.0,LOW,-1.0,-1.0,-1.0,0.0,16.5835,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,GLOBAL,market_regime=HIGH_VOLATILITY,direction,long,3,-1.0,0.5,33.33,-0.3333,-1.0,LOW,-1.0,-1.0,-1.0,0.0,16.5835,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,LONDON_ONLY,entry_context=CHOPPY_RANGE,target_context,entry_context=CHOPPY_RANGE,3,-1.0,0.5,33.33,-0.3333,-1.0,LOW,-1.0,-1.0,-1.0,0.0,16.5835,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,LONDON_ONLY,entry_context=CHOPPY_RANGE,session,LONDON,3,-1.0,0.5,33.33,-0.3333,-1.0,LOW,-1.0,-1.0,-1.0,0.0,16.5835,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,LONDON_ONLY,entry_context=CHOPPY_RANGE,setup_type,MAIN_SIGNAL,3,-1.0,0.5,33.33,-0.3333,-1.0,LOW,-1.0,-1.0,-1.0,0.0,16.5835,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,LONDON_ONLY,entry_context=CHOPPY_RANGE,entry_context,CHOPPY_RANGE,3,-1.0,0.5,33.33,-0.3333,-1.0,LOW,-1.0,-1.0,-1.0,0.0,16.5835,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,LONDON_ONLY,entry_context=CHOPPY_RANGE,market_regime,RANGING,3,-1.0,0.5,33.33,-0.3333,-1.0,LOW,-1.0,-1.0,-1.0,0.0,16.5835,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,LONDON_ONLY,entry_context=CHOPPY_RANGE,score_bucket,<60,3,-1.0,0.5,33.33,-0.3333,-1.0,LOW,-1.0,-1.0,-1.0,0.0,16.5835,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,LONDON_ONLY,entry_context=CHOPPY_RANGE,body_ratio_bucket,UNKNOWN,3,-1.0,0.5,33.33,-0.3333,-1.0,LOW,-1.0,-1.0,-1.0,0.0,16.5835,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,LONDON_ONLY,entry_context=CHOPPY_RANGE,rr_bucket,rr_2_plus,3,-1.0,0.5,33.33,-0.3333,-1.0,LOW,-1.0,-1.0,-1.0,0.0,16.5835,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,LONDON_ONLY,entry_context=CHOPPY_RANGE,trend_alignment,aligned,3,-1.0,0.5,33.33,-0.3333,-1.0,LOW,-1.0,-1.0,-1.0,0.0,16.5835,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,LONDON_ONLY,entry_context=CHOPPY_RANGE,penalty,market_structure_range_penalty:10,3,-1.0,0.5,33.33,-0.3333,-1.0,LOW,-1.0,-1.0,-1.0,0.0,16.5835,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,LONDON_ONLY,entry_context=CHOPPY_RANGE,rejection_reason,market_structure_range_penalty,3,-1.0,0.5,33.33,-0.3333,-1.0,LOW,-1.0,-1.0,-1.0,0.0,16.5835,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,LONG_ONLY,market_regime=HIGH_VOLATILITY,target_context,market_regime=HIGH_VOLATILITY,3,-1.0,0.5,33.33,-0.3333,-1.0,LOW,-1.0,-1.0,-1.0,0.0,16.5835,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,LONG_ONLY,market_regime=HIGH_VOLATILITY,direction,long,3,-1.0,0.5,33.33,-0.3333,-1.0,LOW,-1.0,-1.0,-1.0,0.0,16.5835,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,LONG_ONLY,market_regime=HIGH_VOLATILITY,entry_context,BREAKOUT,3,-1.0,0.5,33.33,-0.3333,-1.0,LOW,-1.0,-1.0,-1.0,0.0,16.5835,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,LONG_ONLY,market_regime=HIGH_VOLATILITY,market_regime,HIGH_VOLATILITY,3,-1.0,0.5,33.33,-0.3333,-1.0,LOW,-1.0,-1.0,-1.0,0.0,16.5835,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,LONG_ONLY,market_regime=HIGH_VOLATILITY,body_ratio_bucket,UNKNOWN,3,-1.0,0.5,33.33,-0.3333,-1.0,LOW,-1.0,-1.0,-1.0,0.0,16.5835,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,HIGH_VOLATILITY_LONG,SEGMENT,segment,HIGH_VOLATILITY_LONG,3,-1.0,0.5,33.33,-0.3333,-1.0,LOW,-1.0,-1.0,-1.0,0.0,16.5835,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,HIGH_VOLATILITY_LONG,market_regime=HIGH_VOLATILITY,target_context,market_regime=HIGH_VOLATILITY,3,-1.0,0.5,33.33,-0.3333,-1.0,LOW,-1.0,-1.0,-1.0,0.0,16.5835,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,HIGH_VOLATILITY_LONG,market_regime=HIGH_VOLATILITY,direction,long,3,-1.0,0.5,33.33,-0.3333,-1.0,LOW,-1.0,-1.0,-1.0,0.0,16.5835,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,HIGH_VOLATILITY_LONG,market_regime=HIGH_VOLATILITY,entry_context,BREAKOUT,3,-1.0,0.5,33.33,-0.3333,-1.0,LOW,-1.0,-1.0,-1.0,0.0,16.5835,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,HIGH_VOLATILITY_LONG,market_regime=HIGH_VOLATILITY,market_regime,HIGH_VOLATILITY,3,-1.0,0.5,33.33,-0.3333,-1.0,LOW,-1.0,-1.0,-1.0,0.0,16.5835,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,HIGH_VOLATILITY_LONG,market_regime=HIGH_VOLATILITY,body_ratio_bucket,UNKNOWN,3,-1.0,0.5,33.33,-0.3333,-1.0,LOW,-1.0,-1.0,-1.0,0.0,16.5835,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,GLOBAL,entry_context=CHOPPY_RANGE,setup_type,SECONDARY_SIGNAL,2,-0.5896,0.4104,50.0,-0.2948,-1.0,LOW,-0.5896,-0.5896,-0.5896,0.0,14.4452,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,GLOBAL,entry_context=CHOPPY_RANGE,penalty,secondary_confluence_bonus:+30,2,-0.5896,0.4104,50.0,-0.2948,-1.0,LOW,-0.5896,-0.5896,-0.5896,0.0,14.4452,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,LONG_ONLY,entry_context=CHOPPY_RANGE,rejection_reason,directional_confluence_failed,2,-0.5896,0.4104,50.0,-0.2948,-1.0,LOW,-0.5896,-0.5896,-0.5896,0.0,14.4452,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,CHOPPY_RANGE_LONG,entry_context=CHOPPY_RANGE,rejection_reason,directional_confluence_failed,2,-0.5896,0.4104,50.0,-0.2948,-1.0,LOW,-0.5896,-0.5896,-0.5896,0.0,14.4452,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,GLOBAL,market_regime=HIGH_VOLATILITY,direction,short,5,0.9202,1.4531,20.0,0.184,-1.6413,LOW,0.9202,0.9202,0.9202,0.0,10.0,20.1028,UNSTABLE
2026-05-29T15:17:24+00:00,SHORT_ONLY,market_regime=HIGH_VOLATILITY,target_context,market_regime=HIGH_VOLATILITY,5,0.9202,1.4531,20.0,0.184,-1.6413,LOW,0.9202,0.9202,0.9202,0.0,10.0,20.1028,UNSTABLE
2026-05-29T15:17:24+00:00,SHORT_ONLY,market_regime=HIGH_VOLATILITY,direction,short,5,0.9202,1.4531,20.0,0.184,-1.6413,LOW,0.9202,0.9202,0.9202,0.0,10.0,20.1028,UNSTABLE
2026-05-29T15:17:24+00:00,SHORT_ONLY,market_regime=HIGH_VOLATILITY,market_regime,HIGH_VOLATILITY,5,0.9202,1.4531,20.0,0.184,-1.6413,LOW,0.9202,0.9202,0.9202,0.0,10.0,20.1028,UNSTABLE
2026-05-29T15:17:24+00:00,SHORT_ONLY,market_regime=HIGH_VOLATILITY,body_ratio_bucket,UNKNOWN,5,0.9202,1.4531,20.0,0.184,-1.6413,LOW,0.9202,0.9202,0.9202,0.0,10.0,20.1028,UNSTABLE
2026-05-29T15:17:24+00:00,SHORT_ONLY,market_regime=HIGH_VOLATILITY,trend_alignment,aligned,5,0.9202,1.4531,20.0,0.184,-1.6413,LOW,0.9202,0.9202,0.9202,0.0,10.0,20.1028,UNSTABLE
2026-05-29T15:17:24+00:00,HIGH_VOLATILITY_SHORT,SEGMENT,segment,HIGH_VOLATILITY_SHORT,5,0.9202,1.4531,20.0,0.184,-1.6413,LOW,0.9202,0.9202,0.9202,0.0,10.0,20.1028,UNSTABLE
2026-05-29T15:17:24+00:00,HIGH_VOLATILITY_SHORT,market_regime=HIGH_VOLATILITY,target_context,market_regime=HIGH_VOLATILITY,5,0.9202,1.4531,20.0,0.184,-1.6413,LOW,0.9202,0.9202,0.9202,0.0,10.0,20.1028,UNSTABLE
2026-05-29T15:17:24+00:00,HIGH_VOLATILITY_SHORT,market_regime=HIGH_VOLATILITY,direction,short,5,0.9202,1.4531,20.0,0.184,-1.6413,LOW,0.9202,0.9202,0.9202,0.0,10.0,20.1028,UNSTABLE
2026-05-29T15:17:24+00:00,HIGH_VOLATILITY_SHORT,market_regime=HIGH_VOLATILITY,market_regime,HIGH_VOLATILITY,5,0.9202,1.4531,20.0,0.184,-1.6413,LOW,0.9202,0.9202,0.9202,0.0,10.0,20.1028,UNSTABLE
2026-05-29T15:17:24+00:00,HIGH_VOLATILITY_SHORT,market_regime=HIGH_VOLATILITY,body_ratio_bucket,UNKNOWN,5,0.9202,1.4531,20.0,0.184,-1.6413,LOW,0.9202,0.9202,0.9202,0.0,10.0,20.1028,UNSTABLE
2026-05-29T15:17:24+00:00,HIGH_VOLATILITY_SHORT,market_regime=HIGH_VOLATILITY,trend_alignment,aligned,5,0.9202,1.4531,20.0,0.184,-1.6413,LOW,0.9202,0.9202,0.9202,0.0,10.0,20.1028,UNSTABLE
2026-05-29T15:17:24+00:00,GLOBAL,market_regime=HIGH_VOLATILITY,volume_bucket,volume_high,4,-0.3895,0.7197,25.0,-0.0974,-1.21,LOW,-0.3895,-0.3895,-0.3895,0.0,9.9808,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,LONDON_ONLY,market_regime=HIGH_VOLATILITY,entry_context,BREAKOUT,4,-0.3895,0.7197,25.0,-0.0974,-1.1795,LOW,-0.3895,-0.3895,-0.3895,0.0,9.9808,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,LONDON_ONLY,market_regime=HIGH_VOLATILITY,rr_bucket,rr_1_5_to_2,4,-0.3895,0.7197,25.0,-0.0974,-1.1795,LOW,-0.3895,-0.3895,-0.3895,0.0,9.9808,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,GLOBAL,market_regime=HIGH_VOLATILITY,target_context,market_regime=HIGH_VOLATILITY,8,-0.0798,0.9802,25.0,-0.01,-2.6413,LOW,-0.0798,-0.0798,-0.0798,0.0,8.7142,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,GLOBAL,market_regime=HIGH_VOLATILITY,market_regime,HIGH_VOLATILITY,8,-0.0798,0.9802,25.0,-0.01,-2.6413,LOW,-0.0798,-0.0798,-0.0798,0.0,8.7142,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,GLOBAL,market_regime=HIGH_VOLATILITY,body_ratio_bucket,UNKNOWN,8,-0.0798,0.9802,25.0,-0.01,-2.6413,LOW,-0.0798,-0.0798,-0.0798,0.0,8.7142,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,GLOBAL,entry_context=CHOPPY_RANGE,volume_bucket,volume_low,4,-0.5896,0.7052,50.0,-0.1474,-1.0,LOW,-0.5896,-0.5896,-0.5896,0.0,7.8122,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,LONDON_ONLY,market_regime=HIGH_VOLATILITY,direction,short,4,1.5615,2.1238,25.0,0.3904,-1.0,LOW,1.5615,1.5615,1.5615,0.0,3.75,22.169,UNSTABLE
2026-05-29T15:17:24+00:00,LONDON_ONLY,market_regime=HIGH_VOLATILITY,trend_alignment,aligned,4,1.5615,2.1238,25.0,0.3904,-1.0,LOW,1.5615,1.5615,1.5615,0.0,3.75,22.169,UNSTABLE
2026-05-29T15:17:24+00:00,SHORT_ONLY,market_regime=HIGH_VOLATILITY,session,LONDON,4,1.5615,2.1238,25.0,0.3904,-1.0,LOW,1.5615,1.5615,1.5615,0.0,3.75,22.169,UNSTABLE
2026-05-29T15:17:24+00:00,HIGH_VOLATILITY_SHORT,market_regime=HIGH_VOLATILITY,session,LONDON,4,1.5615,2.1238,25.0,0.3904,-1.0,LOW,1.5615,1.5615,1.5615,0.0,3.75,22.169,UNSTABLE
2026-05-29T15:17:24+00:00,GLOBAL,market_regime=HIGH_VOLATILITY,trade_location,discount_zone,3,0.1792,1.2183,33.33,0.0597,-0.8208,LOW,0.1792,0.1792,0.1792,0.0,1.6675,3.7354,UNSTABLE
2026-05-29T15:17:24+00:00,GLOBAL,market_regime=HIGH_VOLATILITY,rr_bucket,rr_2_plus,3,0.951,1.4755,33.33,0.317,-1.0,LOW,0.951,0.951,0.951,0.0,1.6675,12.997,UNSTABLE
2026-05-29T15:17:24+00:00,GLOBAL,market_regime=HIGH_VOLATILITY,opened_hour_utc,11,3,0.6105,2.5674,33.33,0.2035,-0.21,LOW,0.6105,0.6105,0.6105,0.0,1.6675,17.791,UNSTABLE
2026-05-29T15:17:24+00:00,LONDON_ONLY,market_regime=HIGH_VOLATILITY,volume_bucket,volume_high,3,0.6105,2.5674,33.33,0.2035,-0.21,LOW,0.6105,0.6105,0.6105,0.0,1.6675,17.791,UNSTABLE
2026-05-29T15:17:24+00:00,LONDON_ONLY,market_regime=HIGH_VOLATILITY,opened_hour_utc,11,3,0.6105,2.5674,33.33,0.2035,-0.21,LOW,0.6105,0.6105,0.6105,0.0,1.6675,17.791,UNSTABLE
2026-05-29T15:17:24+00:00,GLOBAL,market_regime=HIGH_VOLATILITY,volume_bucket,volume_mid,3,1.3097,1.798,33.33,0.4366,-1.6413,LOW,1.3097,1.3097,1.3097,0.0,1.6675,19.3314,UNSTABLE
2026-05-29T15:17:24+00:00,SHORT_ONLY,market_regime=HIGH_VOLATILITY,penalty,market_structure_range_penalty:10,3,2.5615,7.5764,33.33,0.8538,-0.3895,LOW,2.5615,2.5615,2.5615,0.0,1.6675,34.699,UNSTABLE
2026-05-29T15:17:24+00:00,SHORT_ONLY,market_regime=HIGH_VOLATILITY,rejection_reason,market_structure_range_penalty,3,2.5615,7.5764,33.33,0.8538,-0.3895,LOW,2.5615,2.5615,2.5615,0.0,1.6675,34.699,UNSTABLE
2026-05-29T15:17:24+00:00,HIGH_VOLATILITY_SHORT,market_regime=HIGH_VOLATILITY,penalty,market_structure_range_penalty:10,3,2.5615,7.5764,33.33,0.8538,-0.3895,LOW,2.5615,2.5615,2.5615,0.0,1.6675,34.699,UNSTABLE
2026-05-29T15:17:24+00:00,HIGH_VOLATILITY_SHORT,market_regime=HIGH_VOLATILITY,rejection_reason,market_structure_range_penalty,3,2.5615,7.5764,33.33,0.8538,-0.3895,LOW,2.5615,2.5615,2.5615,0.0,1.6675,34.699,UNSTABLE
2026-05-29T15:17:24+00:00,GLOBAL,entry_context=CHOPPY_RANGE,trade_location,near_support,2,0.0,1.0,50.0,0.0,-1.0,LOW,0.0,0.0,0.0,0.0,0.0,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,GLOBAL,market_regime=HIGH_VOLATILITY,score_bucket,60-69,2,0.0,1.0,50.0,0.0,-1.0,LOW,0.0,0.0,0.0,0.0,0.0,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,LONDON_ONLY,entry_context=CHOPPY_RANGE,direction,long,2,0.0,1.0,50.0,0.0,-1.0,LOW,0.0,0.0,0.0,0.0,0.0,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,LONDON_ONLY,entry_context=CHOPPY_RANGE,trade_location,near_support,2,0.0,1.0,50.0,0.0,-1.0,LOW,0.0,0.0,0.0,0.0,0.0,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,LONDON_ONLY,entry_context=CHOPPY_RANGE,volume_bucket,volume_low,2,0.0,1.0,50.0,0.0,-1.0,LOW,0.0,0.0,0.0,0.0,0.0,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,LONG_ONLY,entry_context=CHOPPY_RANGE,session,LONDON,2,0.0,1.0,50.0,0.0,-1.0,LOW,0.0,0.0,0.0,0.0,0.0,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,LONG_ONLY,entry_context=CHOPPY_RANGE,setup_type,MAIN_SIGNAL,2,0.0,1.0,50.0,0.0,-1.0,LOW,0.0,0.0,0.0,0.0,0.0,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,LONG_ONLY,entry_context=CHOPPY_RANGE,trade_location,near_support,2,0.0,1.0,50.0,0.0,-1.0,LOW,0.0,0.0,0.0,0.0,0.0,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,LONG_ONLY,entry_context=CHOPPY_RANGE,score_bucket,<60,2,0.0,1.0,50.0,0.0,-1.0,LOW,0.0,0.0,0.0,0.0,0.0,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,LONG_ONLY,entry_context=CHOPPY_RANGE,rr_bucket,rr_2_plus,2,0.0,1.0,50.0,0.0,-1.0,LOW,0.0,0.0,0.0,0.0,0.0,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,LONG_ONLY,market_regime=HIGH_VOLATILITY,setup_type,MAIN_SIGNAL,2,0.0,1.0,50.0,0.0,-1.0,LOW,0.0,0.0,0.0,0.0,0.0,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,LONG_ONLY,market_regime=HIGH_VOLATILITY,score_bucket,60-69,2,0.0,1.0,50.0,0.0,-1.0,LOW,0.0,0.0,0.0,0.0,0.0,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,LONG_ONLY,market_regime=HIGH_VOLATILITY,volume_bucket,volume_high,2,0.0,1.0,50.0,0.0,-1.0,LOW,0.0,0.0,0.0,0.0,0.0,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,LONG_ONLY,market_regime=HIGH_VOLATILITY,penalty,market_structure_range_penalty:10,2,0.0,1.0,50.0,0.0,-1.0,LOW,0.0,0.0,0.0,0.0,0.0,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,LONG_ONLY,market_regime=HIGH_VOLATILITY,rejection_reason,market_structure_range_penalty,2,0.0,1.0,50.0,0.0,-1.0,LOW,0.0,0.0,0.0,0.0,0.0,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,HIGH_VOLATILITY_LONG,market_regime=HIGH_VOLATILITY,setup_type,MAIN_SIGNAL,2,0.0,1.0,50.0,0.0,-1.0,LOW,0.0,0.0,0.0,0.0,0.0,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,HIGH_VOLATILITY_LONG,market_regime=HIGH_VOLATILITY,score_bucket,60-69,2,0.0,1.0,50.0,0.0,-1.0,LOW,0.0,0.0,0.0,0.0,0.0,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,HIGH_VOLATILITY_LONG,market_regime=HIGH_VOLATILITY,volume_bucket,volume_high,2,0.0,1.0,50.0,0.0,-1.0,LOW,0.0,0.0,0.0,0.0,0.0,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,HIGH_VOLATILITY_LONG,market_regime=HIGH_VOLATILITY,penalty,market_structure_range_penalty:10,2,0.0,1.0,50.0,0.0,-1.0,LOW,0.0,0.0,0.0,0.0,0.0,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,HIGH_VOLATILITY_LONG,market_regime=HIGH_VOLATILITY,rejection_reason,market_structure_range_penalty,2,0.0,1.0,50.0,0.0,-1.0,LOW,0.0,0.0,0.0,0.0,0.0,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,CHOPPY_RANGE_LONG,entry_context=CHOPPY_RANGE,session,LONDON,2,0.0,1.0,50.0,0.0,-1.0,LOW,0.0,0.0,0.0,0.0,0.0,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,CHOPPY_RANGE_LONG,entry_context=CHOPPY_RANGE,setup_type,MAIN_SIGNAL,2,0.0,1.0,50.0,0.0,-1.0,LOW,0.0,0.0,0.0,0.0,0.0,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,CHOPPY_RANGE_LONG,entry_context=CHOPPY_RANGE,trade_location,near_support,2,0.0,1.0,50.0,0.0,-1.0,LOW,0.0,0.0,0.0,0.0,0.0,0.0,UNSTABLE
